"sale_yr","sale_month","sale_day","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","sqft_basement","yr_built","zipcode","lat","long","sqft_living15","sqft_lot15","price"
2015.0,2.0,27.0,3.0,2.25,2200.0,7355.0,2.0,4.0,8.0,2200.0,0.0,1986.0,98052.0,47.7266,-122.103,2290.0,7868.0,637000.0
2014.0,6.0,10.0,3.0,1.75,2040.0,7281.0,1.0,3.0,7.0,1020.0,1020.0,1962.0,98188.0,47.4681,-122.282,1740.0,7527.0,253000.0
2014.0,10.0,15.0,2.0,2.0,1440.0,6677.0,1.0,3.0,7.0,870.0,570.0,1952.0,98118.0,47.5513,-122.264,2020.0,7642.0,425000.0
2015.0,4.0,8.0,4.0,2.5,1700.0,6675.0,2.0,3.0,7.0,1700.0,0.0,1997.0,98038.0,47.3638,-122.053,1570.0,7540.0,315000.0
2014.0,5.0,16.0,3.0,2.0,2050.0,3933.0,1.0,3.0,8.0,1180.0,870.0,1926.0,98112.0,47.6436,-122.303,1940.0,4000.0,724800.0
2014.0,7.0,9.0,2.0,1.0,800.0,6500.0,1.0,4.0,6.0,800.0,0.0,1953.0,98133.0,47.7621,-122.358,1220.0,7000.0,295000.0
2015.0,3.0,16.0,3.0,1.75,1800.0,7620.0,1.0,3.0,8.0,1350.0,450.0,1951.0,98177.0,47.7165,-122.361,1770.0,7620.0,509007.0
2014.0,7.0,31.0,3.0,1.5,1900.0,9737.0,1.0,4.0,7.0,1200.0,700.0,1968.0,98031.0,47.4125,-122.207,1670.0,9737.0,275000.0
2014.0,7.0,8.0,4.0,2.25,1950.0,9800.0,1.0,3.0,8.0,1330.0,620.0,1968.0,98033.0,47.666,-122.178,2170.0,9800.0,560000.0
2015.0,2.0,23.0,3.0,1.75,1250.0,9605.0,1.0,3.0,7.0,1250.0,0.0,1964.0,98008.0,47.6325,-122.121,1570.0,9605.0,458500.0
2015.0,3.0,31.0,3.0,1.0,990.0,7590.0,1.0,3.0,6.0,990.0,0.0,1959.0,98008.0,47.6228,-122.121,1100.0,7590.0,354000.0
2015.0,1.0,13.0,3.0,2.5,2740.0,7923.0,2.0,3.0,9.0,2740.0,0.0,1998.0,98058.0,47.4349,-122.105,2740.0,8815.0,441000.0
2014.0,5.0,15.0,4.0,2.5,2150.0,6807.0,2.0,4.0,8.0,2150.0,0.0,1991.0,98031.0,47.4053,-122.189,1910.0,7240.0,316500.0
2015.0,4.0,12.0,4.0,2.25,2590.0,13894.0,2.0,4.0,9.0,2590.0,0.0,1975.0,98005.0,47.6351,-122.165,2720.0,13894.0,925000.0
2014.0,6.0,19.0,3.0,2.75,2020.0,10744.0,1.0,5.0,7.0,1270.0,750.0,1954.0,98166.0,47.4403,-122.343,2020.0,11069.0,519000.0
2014.0,10.0,9.0,3.0,2.0,3000.0,17800.0,1.0,3.0,8.0,1500.0,1500.0,1962.0,98125.0,47.7058,-122.315,2400.0,8300.0,400000.0
2014.0,10.0,9.0,2.0,1.0,920.0,43560.0,1.0,4.0,5.0,920.0,0.0,1923.0,98024.0,47.5245,-121.931,1530.0,11875.0,255000.0
2014.0,12.0,1.0,4.0,2.0,3410.0,15143.0,2.0,4.0,8.0,3410.0,0.0,1972.0,98052.0,47.6709,-122.052,2350.0,25936.0,599000.0
2014.0,10.0,24.0,4.0,2.5,1820.0,3905.0,2.0,3.0,7.0,1820.0,0.0,2001.0,98019.0,47.7346,-121.985,1820.0,3863.0,330000.0
2014.0,5.0,19.0,2.0,1.0,1060.0,7193.0,1.0,3.0,7.0,1060.0,0.0,1926.0,98133.0,47.7102,-122.356,1980.0,7560.0,461000.0
2014.0,11.0,5.0,3.0,1.0,970.0,12300.0,1.0,3.0,7.0,970.0,0.0,1982.0,98028.0,47.7335,-122.227,2040.0,9994.0,300000.0
2014.0,11.0,11.0,3.0,2.5,1680.0,8284.0,2.0,3.0,7.0,1680.0,0.0,1989.0,98038.0,47.3609,-122.048,1550.0,8284.0,252000.0
2014.0,10.0,5.0,4.0,2.75,2040.0,8996.0,1.0,4.0,8.0,1260.0,780.0,1974.0,98033.0,47.666,-122.185,2470.0,9180.0,464625.0
2014.0,12.0,12.0,3.0,1.0,1450.0,9586.0,2.0,3.0,7.0,1450.0,0.0,1950.0,98155.0,47.7443,-122.326,1500.0,8592.0,340000.0
2014.0,6.0,20.0,4.0,2.25,2870.0,6280.0,1.5,4.0,9.0,1980.0,890.0,1905.0,98112.0,47.6329,-122.31,2370.0,4760.0,1325000.0
2015.0,2.0,6.0,5.0,2.0,1870.0,13970.0,1.0,4.0,7.0,1120.0,750.0,1969.0,98027.0,47.5243,-122.042,1860.0,13970.0,455000.0
2014.0,6.0,13.0,4.0,2.5,2750.0,4800.0,2.0,3.0,9.0,1960.0,790.0,1905.0,98103.0,47.6709,-122.337,2400.0,5300.0,1030000.0
2014.0,9.0,30.0,2.0,1.0,920.0,2332.0,1.0,4.0,8.0,920.0,0.0,1980.0,98198.0,47.3779,-122.32,1310.0,2853.0,176000.0
2014.0,6.0,5.0,3.0,2.5,2520.0,53143.0,1.5,3.0,7.0,2520.0,0.0,1988.0,98019.0,47.743,-121.925,2020.0,56628.0,499500.0
2014.0,8.0,14.0,4.0,2.5,2040.0,7800.0,2.0,3.0,7.0,2040.0,0.0,2003.0,98168.0,47.473,-122.293,1860.0,10954.0,294000.0
2015.0,4.0,15.0,4.0,2.0,1780.0,19843.0,1.0,3.0,7.0,1780.0,0.0,1963.0,98058.0,47.4414,-122.154,2210.0,13500.0,272000.0
2015.0,4.0,16.0,4.0,1.5,1850.0,3600.0,2.0,3.0,8.0,1660.0,190.0,1929.0,98112.0,47.6376,-122.307,1970.0,3600.0,920000.0
2014.0,8.0,4.0,3.0,1.75,1570.0,8530.0,1.0,4.0,7.0,1190.0,380.0,1983.0,98033.0,47.6881,-122.184,1530.0,8708.0,500000.0
2014.0,8.0,21.0,2.0,1.0,750.0,4515.0,1.0,3.0,6.0,750.0,0.0,1942.0,98106.0,47.5198,-122.351,1020.0,5000.0,263500.0
2014.0,11.0,14.0,3.0,2.5,1870.0,3485.0,2.0,3.0,8.0,1870.0,0.0,2001.0,98029.0,47.5493,-122.004,1940.0,3485.0,575000.0
2015.0,1.0,16.0,3.0,1.0,1490.0,7200.0,1.0,3.0,7.0,1490.0,0.0,1954.0,98125.0,47.7276,-122.307,1280.0,7200.0,300000.0
2014.0,7.0,7.0,4.0,2.0,1700.0,8640.0,1.0,3.0,7.0,850.0,850.0,1955.0,98006.0,47.5774,-122.153,1620.0,9000.0,500000.0
2014.0,9.0,11.0,2.0,2.0,1450.0,989.0,3.0,3.0,9.0,1450.0,0.0,2014.0,98109.0,47.6354,-122.346,1490.0,1240.0,680000.0
2014.0,8.0,7.0,4.0,1.75,1520.0,5250.0,1.0,3.0,6.0,1520.0,0.0,1949.0,98199.0,47.6581,-122.39,1530.0,5250.0,450000.0
2014.0,12.0,3.0,4.0,2.0,1750.0,5202.0,1.0,4.0,6.0,1070.0,680.0,1942.0,98108.0,47.5677,-122.317,2090.0,5400.0,330000.0
2015.0,1.0,23.0,4.0,1.0,1450.0,32234.0,1.5,4.0,6.0,1450.0,0.0,1932.0,98030.0,47.3818,-122.21,1530.0,10125.0,282510.0
2014.0,11.0,20.0,4.0,4.0,6330.0,13296.0,2.0,3.0,13.0,4900.0,1430.0,2000.0,98033.0,47.6488,-122.201,2200.0,9196.0,2385000.0
2014.0,11.0,20.0,2.0,2.0,1260.0,10200.0,1.0,3.0,7.0,1020.0,240.0,1983.0,98003.0,47.2593,-122.312,1560.0,10200.0,230000.0
2015.0,3.0,18.0,4.0,2.0,1830.0,10416.0,1.0,3.0,7.0,1370.0,460.0,1958.0,98146.0,47.4878,-122.341,1830.0,9271.0,245000.0
2014.0,12.0,23.0,2.0,1.0,1310.0,4000.0,1.0,3.0,6.0,1310.0,0.0,1913.0,98103.0,47.6854,-122.329,1550.0,4000.0,510000.0
2014.0,5.0,23.0,4.0,2.5,2560.0,36601.0,2.0,4.0,9.0,2560.0,0.0,1987.0,98075.0,47.5851,-121.992,2790.0,36601.0,675000.0
2014.0,10.0,28.0,2.0,1.0,1460.0,6000.0,1.0,2.0,7.0,1260.0,200.0,1925.0,98115.0,47.7009,-122.317,1580.0,6380.0,312000.0
2014.0,9.0,25.0,3.0,3.0,3460.0,13129.0,2.0,3.0,9.0,2560.0,900.0,1988.0,98077.0,47.7315,-122.058,3460.0,12568.0,730000.0
2015.0,1.0,2.0,5.0,3.5,3290.0,5880.0,2.0,3.0,9.0,2670.0,620.0,2005.0,98052.0,47.7067,-122.119,3090.0,5680.0,762500.0
2014.0,5.0,28.0,3.0,1.0,820.0,7680.0,1.5,3.0,6.0,820.0,0.0,1910.0,98106.0,47.528,-122.359,1470.0,6912.0,150000.0
2014.0,8.0,26.0,3.0,2.5,2790.0,6720.0,2.0,3.0,8.0,2790.0,0.0,2002.0,98075.0,47.5958,-122.038,2620.0,6720.0,650000.0
2014.0,10.0,6.0,2.0,1.5,1390.0,5000.0,1.0,4.0,8.0,970.0,420.0,1954.0,98116.0,47.5673,-122.401,1610.0,5000.0,530000.0
2015.0,1.0,8.0,4.0,3.5,3000.0,5300.0,1.0,5.0,7.0,1780.0,1220.0,1949.0,98115.0,47.6748,-122.279,1360.0,5450.0,760000.0
2015.0,2.0,20.0,4.0,1.0,1280.0,10521.0,1.5,3.0,7.0,1280.0,0.0,1960.0,98198.0,47.4215,-122.289,1540.0,9384.0,199000.0
2014.0,12.0,2.0,3.0,1.0,1000.0,16376.0,1.0,3.0,7.0,1000.0,0.0,1959.0,98059.0,47.4825,-122.108,1420.0,16192.0,228000.0
2015.0,2.0,25.0,4.0,2.5,2740.0,12106.0,1.0,3.0,8.0,1980.0,760.0,1992.0,98133.0,47.7648,-122.355,2170.0,11156.0,525000.0
2015.0,4.0,28.0,3.0,2.5,1850.0,1330.0,2.5,3.0,9.0,1560.0,290.0,2004.0,98115.0,47.6831,-122.325,1810.0,2071.0,827000.0
2014.0,6.0,4.0,2.0,1.0,670.0,2378.0,1.0,3.0,5.0,670.0,0.0,1919.0,98126.0,47.5769,-122.372,700.0,2970.0,175000.0
2015.0,3.0,2.0,5.0,2.75,2890.0,22547.0,1.0,4.0,10.0,2150.0,740.0,1963.0,98040.0,47.5476,-122.219,3010.0,17809.0,1100000.0
2014.0,7.0,11.0,4.0,2.5,1920.0,4600.0,2.0,3.0,7.0,1920.0,0.0,2002.0,98038.0,47.3795,-122.023,2200.0,6600.0,329950.0
2014.0,8.0,5.0,4.0,3.25,1960.0,7200.0,2.0,3.0,7.0,1960.0,0.0,1979.0,98034.0,47.7291,-122.218,1980.0,7529.0,445000.0
2014.0,8.0,19.0,3.0,1.75,2000.0,12208.0,1.0,3.0,7.0,1140.0,860.0,1979.0,98032.0,47.3752,-122.236,1060.0,8194.0,237000.0
2014.0,9.0,23.0,6.0,4.0,3600.0,6224.0,2.0,3.0,9.0,2610.0,990.0,1945.0,98199.0,47.6531,-122.405,1430.0,6224.0,1112500.0
2015.0,3.0,11.0,3.0,2.25,1880.0,7350.0,1.0,3.0,8.0,1390.0,490.0,1984.0,98058.0,47.4457,-122.123,1910.0,8400.0,320000.0
2014.0,5.0,22.0,2.0,1.5,840.0,867.0,2.0,3.0,7.0,840.0,0.0,2005.0,98115.0,47.6955,-122.304,840.0,1322.0,270000.0
2014.0,8.0,15.0,1.0,1.0,860.0,4800.0,1.0,3.0,6.0,860.0,0.0,1907.0,98122.0,47.6146,-122.299,1380.0,4800.0,330000.0
2015.0,4.0,16.0,3.0,1.0,890.0,6488.0,1.5,3.0,5.0,890.0,0.0,1928.0,98014.0,47.7087,-121.352,1330.0,16250.0,150000.0
2014.0,6.0,16.0,4.0,2.5,4290.0,175421.0,2.0,3.0,10.0,4290.0,0.0,2004.0,98010.0,47.3585,-121.988,3370.0,63162.0,792500.0
2015.0,2.0,20.0,3.0,2.5,1950.0,13227.0,2.0,4.0,9.0,1950.0,0.0,1978.0,98034.0,47.7217,-122.256,2650.0,12943.0,540000.0
2014.0,7.0,22.0,3.0,1.0,1110.0,7000.0,1.5,4.0,7.0,1110.0,0.0,1955.0,98133.0,47.754,-122.341,1800.0,7000.0,302000.0
2014.0,7.0,8.0,3.0,2.5,3830.0,48743.0,2.0,3.0,11.0,3830.0,0.0,1991.0,98006.0,47.5663,-122.125,2950.0,8299.0,1150000.0
2014.0,9.0,17.0,2.0,0.75,1060.0,48292.0,1.0,5.0,6.0,560.0,500.0,1947.0,98070.0,47.4285,-122.511,750.0,80201.0,340000.0
2015.0,5.0,12.0,4.0,2.25,2350.0,36116.0,1.0,4.0,9.0,2350.0,0.0,1983.0,98042.0,47.3533,-122.082,2580.0,36116.0,464950.0
2014.0,12.0,1.0,4.0,1.75,2260.0,11000.0,1.0,3.0,8.0,1620.0,640.0,1976.0,98008.0,47.6224,-122.109,1960.0,10000.0,555000.0
2014.0,10.0,27.0,2.0,1.0,840.0,3860.0,1.0,4.0,6.0,840.0,0.0,1909.0,98117.0,47.6842,-122.365,1390.0,3860.0,361500.0
2014.0,6.0,10.0,5.0,3.0,2830.0,7500.0,2.0,3.0,9.0,2460.0,370.0,1923.0,98105.0,47.6579,-122.277,2900.0,5000.0,1240000.0
2014.0,7.0,9.0,4.0,1.0,1600.0,10183.0,1.0,4.0,6.0,1600.0,0.0,1966.0,98002.0,47.277,-122.211,1410.0,10416.0,154950.0
2014.0,6.0,17.0,3.0,1.75,1370.0,8719.0,1.0,3.0,7.0,1370.0,0.0,1982.0,98042.0,47.3664,-122.087,1370.0,7525.0,247200.0
2014.0,8.0,22.0,3.0,2.25,1960.0,7414.0,1.0,3.0,7.0,1490.0,470.0,1984.0,98023.0,47.2977,-122.374,1580.0,8038.0,250000.0
2014.0,6.0,19.0,3.0,1.5,1470.0,7200.0,2.0,4.0,7.0,1470.0,0.0,1907.0,98118.0,47.5602,-122.28,1530.0,7200.0,590300.0
2014.0,5.0,5.0,5.0,2.75,2740.0,8426.0,1.0,4.0,8.0,1370.0,1370.0,1960.0,98006.0,47.5563,-122.184,2020.0,8783.0,541125.0
2015.0,2.0,18.0,2.0,2.5,1090.0,923.0,2.0,3.0,7.0,1090.0,0.0,2004.0,98027.0,47.5347,-122.071,1410.0,1326.0,310000.0
2015.0,3.0,10.0,4.0,2.75,2460.0,9520.0,1.0,3.0,8.0,1680.0,780.0,1976.0,98034.0,47.7021,-122.233,2380.0,9600.0,704111.0
2015.0,2.0,17.0,4.0,2.75,1960.0,8937.0,1.0,5.0,7.0,980.0,980.0,1954.0,98188.0,47.451,-122.278,1480.0,10016.0,325000.0
2014.0,11.0,21.0,3.0,2.25,1760.0,7023.0,2.0,3.0,7.0,1760.0,0.0,1995.0,98019.0,47.7468,-121.98,1760.0,7082.0,289200.0
2015.0,4.0,1.0,4.0,3.5,3470.0,8580.0,2.0,3.0,11.0,2500.0,970.0,2007.0,98199.0,47.6433,-122.403,1940.0,7920.0,1445000.0
2015.0,4.0,10.0,4.0,2.25,2370.0,11310.0,1.0,3.0,8.0,1550.0,820.0,1968.0,98155.0,47.7684,-122.289,1890.0,8621.0,603000.0
2014.0,6.0,25.0,5.0,3.0,2790.0,19439.0,1.0,5.0,7.0,1500.0,1290.0,1973.0,98058.0,47.4088,-122.089,1620.0,19439.0,589950.0
2014.0,9.0,11.0,3.0,2.5,2620.0,241200.0,1.5,4.0,9.0,2620.0,0.0,1998.0,98027.0,47.4574,-122.01,2620.0,172933.0,775000.0
2014.0,10.0,29.0,4.0,1.5,2230.0,5109.0,1.5,3.0,7.0,1330.0,900.0,1918.0,98115.0,47.6996,-122.31,1630.0,5109.0,590000.0
2014.0,11.0,19.0,3.0,1.0,1190.0,7000.0,1.0,3.0,7.0,1190.0,0.0,1943.0,98199.0,47.6453,-122.403,1350.0,7000.0,517500.0
2014.0,12.0,24.0,3.0,3.0,2090.0,7440.0,1.5,5.0,7.0,1290.0,800.0,1922.0,98103.0,47.6891,-122.331,1570.0,4960.0,700000.0
2014.0,7.0,22.0,3.0,2.5,2580.0,8154.0,1.0,3.0,10.0,2090.0,490.0,1956.0,98177.0,47.7259,-122.361,1660.0,8155.0,699000.0
2014.0,7.0,17.0,4.0,2.5,3160.0,16564.0,2.0,3.0,10.0,3160.0,0.0,1987.0,98074.0,47.6365,-122.04,3160.0,12415.0,795000.0
2015.0,2.0,23.0,3.0,2.5,1570.0,3143.0,2.0,3.0,7.0,1570.0,0.0,2001.0,98019.0,47.7364,-121.969,1740.0,3591.0,325000.0
2015.0,5.0,8.0,3.0,1.0,1020.0,6000.0,1.5,3.0,7.0,1020.0,0.0,1900.0,98108.0,47.5254,-122.318,1240.0,6000.0,337500.0
2015.0,3.0,17.0,3.0,2.5,2110.0,9773.0,1.0,3.0,9.0,2110.0,0.0,1986.0,98006.0,47.5628,-122.115,2560.0,11787.0,780000.0
2014.0,7.0,23.0,2.0,1.0,1210.0,17389.0,1.0,4.0,5.0,1210.0,0.0,1948.0,98059.0,47.5044,-122.148,2140.0,14419.0,259000.0
2014.0,5.0,27.0,3.0,2.0,1630.0,8018.0,1.0,3.0,7.0,1630.0,0.0,2003.0,98001.0,47.2638,-122.243,1610.0,8397.0,260000.0
2014.0,8.0,26.0,4.0,2.5,2480.0,8626.0,2.0,3.0,10.0,2480.0,0.0,2001.0,98001.0,47.3185,-122.262,2990.0,9033.0,420000.0
2015.0,4.0,8.0,4.0,1.0,1010.0,7200.0,1.5,3.0,6.0,1010.0,0.0,1947.0,98155.0,47.742,-122.325,1360.0,7200.0,290000.0
2015.0,4.0,28.0,3.0,1.75,1490.0,6269.0,1.0,4.0,6.0,990.0,500.0,1944.0,98056.0,47.4917,-122.188,1490.0,7722.0,226000.0
2015.0,5.0,6.0,4.0,2.25,3060.0,7920.0,1.0,3.0,7.0,1530.0,1530.0,1965.0,98178.0,47.4879,-122.245,1850.0,7800.0,390000.0
2015.0,5.0,1.0,6.0,2.75,2980.0,20000.0,1.0,3.0,8.0,2130.0,850.0,1965.0,98177.0,47.7599,-122.375,2730.0,20000.0,1058800.0
2014.0,8.0,17.0,3.0,2.5,3440.0,18167.0,2.0,3.0,11.0,3440.0,0.0,1991.0,98023.0,47.2909,-122.342,3990.0,20239.0,610000.0
2014.0,8.0,7.0,3.0,2.5,2320.0,5760.0,1.0,3.0,7.0,1480.0,840.0,1987.0,98178.0,47.504,-122.248,1660.0,5762.0,375000.0
2015.0,4.0,28.0,4.0,2.5,2620.0,4400.0,2.0,3.0,9.0,2620.0,0.0,2004.0,98029.0,47.5524,-121.991,2640.0,4554.0,742500.0
2014.0,6.0,26.0,3.0,2.25,1780.0,10395.0,1.0,3.0,8.0,1780.0,0.0,1967.0,98058.0,47.4539,-122.15,2080.0,9360.0,300000.0
2014.0,5.0,14.0,3.0,1.75,1600.0,6120.0,1.5,3.0,7.0,1600.0,0.0,1924.0,98115.0,47.6847,-122.291,1670.0,4590.0,525000.0
2014.0,6.0,20.0,4.0,2.25,2450.0,21000.0,1.0,4.0,8.0,1650.0,800.0,1954.0,98166.0,47.4559,-122.344,1820.0,12480.0,455000.0
2014.0,5.0,13.0,3.0,2.25,1490.0,9600.0,1.0,4.0,7.0,1170.0,320.0,1987.0,98019.0,47.7378,-121.977,1590.0,10104.0,287000.0
2015.0,5.0,4.0,3.0,1.5,1410.0,3600.0,1.0,3.0,7.0,1410.0,0.0,1906.0,98109.0,47.6402,-122.357,1370.0,3600.0,626700.0
2015.0,3.0,18.0,4.0,1.5,1440.0,8680.0,1.5,3.0,7.0,1440.0,0.0,1922.0,98178.0,47.502,-122.228,1440.0,9000.0,352000.0
2015.0,3.0,16.0,3.0,1.0,920.0,6750.0,1.0,4.0,7.0,920.0,0.0,1951.0,98004.0,47.6322,-122.212,1460.0,8933.0,650000.0
2014.0,10.0,6.0,3.0,1.0,1090.0,17630.0,1.0,4.0,7.0,1090.0,0.0,1962.0,98002.0,47.288,-122.196,1300.0,12000.0,197000.0
2014.0,7.0,21.0,3.0,2.0,1840.0,14985.0,1.0,3.0,7.0,1840.0,0.0,1968.0,98033.0,47.6916,-122.158,2300.0,16067.0,560000.0
2014.0,8.0,1.0,4.0,2.5,2570.0,9086.0,2.0,3.0,9.0,2570.0,0.0,1999.0,98074.0,47.6373,-122.064,2760.0,6733.0,670000.0
2015.0,1.0,26.0,4.0,3.5,3010.0,6202.0,2.0,3.0,9.0,3010.0,0.0,2005.0,98029.0,47.5533,-121.993,2520.0,5001.0,769000.0
2014.0,9.0,5.0,4.0,2.5,2160.0,3139.0,1.0,3.0,7.0,1080.0,1080.0,1940.0,98103.0,47.6662,-122.338,1650.0,3740.0,650000.0
2014.0,6.0,15.0,3.0,1.75,2140.0,9484.0,1.0,3.0,7.0,1290.0,850.0,1953.0,98004.0,47.6234,-122.191,1960.0,9630.0,650000.0
2014.0,12.0,12.0,4.0,1.75,2090.0,7416.0,1.0,4.0,7.0,1050.0,1040.0,1970.0,98031.0,47.4107,-122.179,1710.0,7527.0,289950.0
2014.0,12.0,3.0,4.0,1.75,1760.0,5750.0,1.0,5.0,7.0,1070.0,690.0,1962.0,98126.0,47.5521,-122.373,1860.0,5750.0,471000.0
2014.0,9.0,9.0,5.0,2.75,3360.0,9200.0,2.0,3.0,9.0,3360.0,0.0,2014.0,98011.0,47.7754,-122.173,3360.0,9713.0,738515.0
2014.0,10.0,30.0,3.0,1.75,2110.0,4800.0,1.0,3.0,8.0,1210.0,900.0,1956.0,98108.0,47.567,-122.318,1660.0,4800.0,445000.0
2015.0,4.0,8.0,3.0,2.0,1680.0,4886.0,2.0,3.0,7.0,1180.0,500.0,1940.0,98118.0,47.5536,-122.286,1400.0,4900.0,450000.0
2014.0,10.0,10.0,2.0,1.0,1050.0,9000.0,1.5,4.0,7.0,1050.0,0.0,1984.0,98003.0,47.2887,-122.299,1550.0,9600.0,219000.0
2015.0,4.0,15.0,4.0,2.25,1790.0,7311.0,2.0,3.0,7.0,1790.0,0.0,1992.0,98056.0,47.5055,-122.189,1400.0,7203.0,402000.0
2015.0,3.0,18.0,3.0,1.75,1620.0,9600.0,1.0,4.0,7.0,1620.0,0.0,1966.0,98059.0,47.4749,-122.155,1660.0,10200.0,314000.0
2015.0,4.0,23.0,4.0,2.0,1340.0,8190.0,1.0,4.0,7.0,1340.0,0.0,1942.0,98146.0,47.4905,-122.343,1410.0,9721.0,287000.0
2014.0,12.0,22.0,2.0,1.0,1300.0,6731.0,1.0,3.0,7.0,1300.0,0.0,1950.0,98116.0,47.5697,-122.395,1240.0,6731.0,337500.0
2014.0,8.0,19.0,4.0,2.75,3100.0,10245.0,2.0,3.0,10.0,3100.0,0.0,1999.0,98052.0,47.6858,-122.107,3140.0,9028.0,792000.0
2015.0,3.0,25.0,4.0,2.5,2660.0,9030.0,1.0,4.0,7.0,1450.0,1210.0,1977.0,98055.0,47.4558,-122.212,1870.0,9030.0,313100.0
2014.0,6.0,25.0,3.0,2.25,1700.0,3333.0,1.5,3.0,7.0,1100.0,600.0,1924.0,98117.0,47.6784,-122.361,1700.0,3750.0,575000.0
2015.0,3.0,19.0,2.0,1.0,890.0,5200.0,1.0,4.0,6.0,890.0,0.0,1941.0,98126.0,47.5311,-122.373,950.0,5200.0,299950.0
2014.0,5.0,14.0,4.0,1.75,2010.0,8625.0,1.0,4.0,7.0,1340.0,670.0,1957.0,98133.0,47.7496,-122.355,1500.0,8400.0,364000.0
2014.0,12.0,9.0,3.0,1.0,1210.0,8000.0,1.0,3.0,6.0,1210.0,0.0,1954.0,98198.0,47.4211,-122.314,1430.0,8000.0,219950.0
2014.0,6.0,30.0,3.0,1.0,1580.0,6300.0,1.0,3.0,7.0,1180.0,400.0,1925.0,98199.0,47.6505,-122.384,1560.0,1601.0,535000.0
2014.0,5.0,30.0,2.0,2.5,1740.0,2500.0,2.0,3.0,8.0,1210.0,530.0,1994.0,98112.0,47.622,-122.3,1640.0,2500.0,650000.0
2014.0,10.0,7.0,3.0,1.75,1970.0,8540.0,1.0,4.0,8.0,1130.0,840.0,1950.0,98177.0,47.7213,-122.365,2280.0,8540.0,606000.0
2014.0,6.0,4.0,3.0,2.0,1670.0,7757.0,1.0,3.0,8.0,1670.0,0.0,1992.0,98030.0,47.3802,-122.207,2290.0,7859.0,289950.0
2014.0,7.0,22.0,4.0,1.5,1360.0,9323.0,1.0,4.0,7.0,1360.0,0.0,1968.0,98023.0,47.3168,-122.401,1180.0,9611.0,257500.0
2014.0,11.0,4.0,3.0,2.5,1840.0,6985.0,1.0,3.0,7.0,1290.0,550.0,1971.0,98133.0,47.7586,-122.342,2160.0,7990.0,380000.0
2014.0,10.0,3.0,4.0,1.5,1430.0,7232.0,1.5,3.0,7.0,1430.0,0.0,1948.0,98125.0,47.7197,-122.328,1540.0,7232.0,375000.0
2014.0,9.0,18.0,5.0,3.25,4260.0,7861.0,2.0,3.0,10.0,4260.0,0.0,2005.0,98074.0,47.611,-121.992,4020.0,7528.0,994000.0
2015.0,4.0,14.0,5.0,2.5,2130.0,8428.0,2.0,3.0,7.0,2130.0,0.0,2013.0,98168.0,47.4726,-122.282,1500.0,11810.0,380000.0
2015.0,3.0,2.0,3.0,2.0,1170.0,10051.0,1.0,4.0,7.0,1170.0,0.0,1957.0,98198.0,47.4229,-122.324,1440.0,9800.0,200000.0
2014.0,11.0,6.0,2.0,1.0,880.0,5750.0,1.0,3.0,6.0,880.0,0.0,1939.0,98126.0,47.5642,-122.379,1190.0,5750.0,280000.0
2014.0,6.0,25.0,3.0,2.5,2380.0,6832.0,2.0,3.0,8.0,2380.0,0.0,2002.0,98065.0,47.5372,-121.876,2580.0,6832.0,574000.0
2015.0,2.0,4.0,4.0,1.0,1330.0,9729.0,1.0,3.0,6.0,1330.0,0.0,1952.0,98004.0,47.6223,-122.208,2920.0,10353.0,1050000.0
2014.0,5.0,8.0,3.0,2.25,1780.0,191228.0,2.0,3.0,8.0,1780.0,0.0,1988.0,98045.0,47.4575,-121.748,2440.0,87120.0,545000.0
2014.0,12.0,22.0,4.0,2.0,1440.0,4855.0,2.0,4.0,7.0,1440.0,0.0,1972.0,98144.0,47.5717,-122.287,1300.0,4080.0,332500.0
2015.0,4.0,27.0,4.0,2.5,3710.0,7491.0,2.0,3.0,9.0,3710.0,0.0,2003.0,98029.0,47.5596,-122.016,3040.0,7491.0,846450.0
2014.0,10.0,20.0,3.0,1.5,1040.0,10323.0,1.0,4.0,7.0,1040.0,0.0,1958.0,98005.0,47.5882,-122.155,1580.0,7200.0,411100.0
2014.0,7.0,21.0,4.0,2.5,2670.0,4410.0,2.0,3.0,8.0,2670.0,0.0,1999.0,98075.0,47.5978,-122.038,2670.0,4410.0,668000.0
2014.0,9.0,24.0,3.0,1.5,2510.0,3600.0,2.5,4.0,8.0,2510.0,0.0,1907.0,98112.0,47.6195,-122.313,1740.0,1885.0,675000.0
2014.0,11.0,6.0,3.0,1.0,1280.0,7572.0,1.0,4.0,6.0,1280.0,0.0,1958.0,98058.0,47.4491,-122.176,1170.0,7667.0,175000.0
2014.0,7.0,10.0,3.0,2.5,1420.0,1438.0,2.0,3.0,9.0,1280.0,140.0,2003.0,98102.0,47.6265,-122.323,1490.0,1439.0,670000.0
2014.0,11.0,18.0,4.0,2.25,2240.0,8376.0,1.0,3.0,8.0,1740.0,500.0,1984.0,98074.0,47.6323,-122.029,1890.0,7875.0,530000.0
2014.0,7.0,11.0,3.0,1.5,1230.0,3060.0,1.0,3.0,7.0,910.0,320.0,1927.0,98103.0,47.667,-122.333,1260.0,4488.0,625000.0
2015.0,5.0,5.0,3.0,1.0,1260.0,6000.0,1.0,4.0,6.0,1260.0,0.0,1954.0,98198.0,47.4187,-122.323,1520.0,6600.0,248000.0
